162	6.466189677452681e-16
163	6.273180627092522e-16
164	6.086966680071921e-16
165	5.907209251940497e-16
166	5.733680865587561e-16
167	5.566187112469704e-16
168	5.404432271515982e-16
169	5.248161354800744e-16
170	5.0972215350220275e-16
171	4.95140842248953e-16
172	4.810461199056375e-16
173	4.6742378082970765e-16
174	4.542571911796496e-16
175	4.4152230574799476e-16
176	4.2921103663056113e-16
177	4.173016485918125e-16
178	4.0577894076936594e-16
179	3.9463287774326334e-16
180	3.8384563434738436e-16
181	3.734055072596381e-16
182	3.6329906258112017e-16
183	3.5351294365377224e-16
184	3.440380353635527e-16
185	3.3486247190216894e-16
186	3.2597257477605174e-16
187	3.1736116055320624e-16
188	3.090187010471337e-16
189	3.009321155271273e-16
190	2.9309467036343004e-16
191	2.8549844403819287e-16
192	2.781321427097516e-16
193	2.7099088341605933e-16
194	2.6406484829360803e-16
195	2.573466153961866e-16
196	2.5082929042333033e-16
197	2.445063389687317e-16
198	2.3837176325428557e-16
199	2.3241752094040137e-16
200	2.266373782504125e-16
201	2.210273344016635e-16
202	2.155810184766076e-16
203	2.1029203712423842e-16
204	2.051552043698154e-16
205	2.0016661740376225e-16
206	1.9532123749349043e-16
207	1.9061306803631753e-16
208	1.8603831208735428e-16
209	1.8159323225303602e-16
